Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-04-23,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,6,5,5,5,4,4,4
34020,Fine Particulate Matter,2015-04-24,4,5,5,4,4,4,4,4,3,4,4,3,3,3,3,3,5,6,6,7,6,6,5,5
34020,Fine Particulate Matter,2015-04-25,5,5,5,5,5,5,5,3,2,3,3,3,3,4,3,4,4,5,7,6,6,5,5,5
34020,Fine Particulate Matter,2015-04-26,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,5,6,6,5,6,5,5,4
34020,Fine Particulate Matter,2015-04-27,5,5,5,5,4,4,4,3,4,5,5,5,5,5,4,4,5,6,5,5,5,5,4,5
34020,Fine Particulate Matter,2015-04-28,5,6,6,5,5,5,4,3,2,3,3,2,3,3,3,3,4,4,4,4,4,4,4,4
34020,Fine Particulate Matter,2015-04-29,5,5,4,4,4,4,4,3,3,4,9999,9999,9999,3,5,6,5,5,7,7,2,2,2,2
34020,Fine Particulate Matter,2015-04-30,2,3,3,3,3,5,5,4,5,5,5,6,10,16,10,8,9,10,8,8,14,15,4,5
34020,Fine Particulate Matter,2015-05-01,7,7,8,7,8,8,5,5,4,3,2,1,1,1,2,3,1,1,2,2,2,2,2,2
34020,Fine Particulate Matter,2015-05-02,2,4,7,5,3,2,2,8,4,5,5,6,8,7,6,6,7,9,9,10,13,16,15,13
34020,Fine Particulate Matter,2015-05-03,13,12,13,15,14,14,19,25,33,33,24,25,22,16,10,9,7,10,10,7,7,8,10,12
34020,Fine Particulate Matter,2015-05-04,13,16,18,18,19,21,22,21,18,17,16,17,15,15,25,13,20,24,24,21,16,13,11,5
34020,Fine Particulate Matter,2015-05-05,2,3,2,2,3,3,4,8,12,8,8,8,7,6,5,4,5,4,3,3,5,5,6,9
34020,Fine Particulate Matter,2015-05-06,13,13,11,11,13,15,14,14,7,6,5,3,3,3,3,3,4,6,8,9,7,9,10,10
34020,Fine Particulate Matter,2015-05-07,16,17,18,14,13,13,14,10,13,15,18,15,9,12,7,8,10,10,12,11,14,13,11,12
34020,Fine Particulate Matter,2015-05-08,11,12,13,13,13,16,19,18,16,17,10,9,11,11,13,14,15,14,19,18,18,20,18,16
34020,Fine Particulate Matter,2015-05-09,15,16,17,19,19,19,24,30,33,20,19,18,16,18,22,23,22,22,24,23,25,23,23,25
34020,Fine Particulate Matter,2015-05-10,27,30,33,31,24,22,28,13,11,12,10,9,12,16,15,15,10,10,10,13,15,14,14,7
34020,Fine Particulate Matter,2015-05-11,8,8,9,10,9,11,10,10,9,10,10,11,11,9,9,9,8,7,10,14,13,11,12,10
34020,Fine Particulate Matter,2015-05-12,13,10,11,11,10,5,6,6,4,4,3,3,2,2,3,3,3,3,6,5,6,5,4,1
34020,Fine Particulate Matter,2015-05-13,1,1,1,1,2,1,1,1,1,2,2,3,3,4,4,4,3,4,4,4,5,5,4,4
